event_id,path_index,book_index,same_book_event_index,operational_step,operational_time_seconds,event_type,quantity,filled_quantity,ground_truth_aggressor_sign,quote_midpoint_sign,legacy_tick_rule_sign,pre_event_mid_log_price,execution_log_price_proxy,affected_grid_indices,software_version
v183-p07-b1-e019,7,0,18,661,330.5,market_order,0.015,0.015,1,1,1,-0.0017161361815524606,0.15193485206287655,"[100, 101, 102]",1.8.3
v183-p07-b1-e020,7,0,19,681,340.5,market_order,0.015,0.015,1,1,1,0.008571634849433062,0.15833162017232094,"[101, 102]",1.8.3
v183-p07-b1-e021,7,0,20,701,350.5,market_order,0.015,0.015,1,1,1,0.024518874274520406,0.16581188178679482,"[101, 102]",1.8.3
v183-p07-b1-e022,7,0,21,721,360.5,market_order,0.015,0.015,-1,-1,-1,0.03706394452133885,-0.10636457220641969,"[100, 99, 98]",1.8.3
v183-p07-b1-e023,7,0,22,741,370.5,market_order,0.015,0.015,-1,-1,-1,0.014077230253184485,-0.1363290401719838,"[100, 99, 98]",1.8.3
v183-p07-b1-e024,7,0,23,761,380.5,market_order,0.015,0.015,-1,-1,-1,-0.013320976433360526,-0.1610896163403159,"[99, 98]",1.8.3
v183-p07-b1-e025,7,0,24,781,390.5,market_order,0.015,0.015,-1,-1,-1,-0.03083795841827855,-0.1689989719000201,"[99, 98]",1.8.3
v183-p07-b1-e026,7,0,25,801,400.5,market_order,0.015,0.015,1,1,1,-0.04554172883183132,0.09514911018412206,"[100, 101, 102]",1.8.3
v183-p07-b1-e027,7,0,26,821,410.5,market_order,0.015,0.015,1,1,1,-0.021721112191114597,0.12586872834362145,"[100, 101, 102]",1.8.3
v183-p07-b1-e028,7,0,27,841,420.5,market_order,0.015,0.015,-1,-1,-1,-0.009750368129357978,-0.1600333468542481,"[99, 98]",1.8.3
v183-p07-b1-e029,7,0,28,861,430.5,market_order,0.015,0.015,-1,-1,-1,-0.042051718797190725,-0.1771457623819268,"[99, 98, 97]",1.8.3
v183-p07-b1-e030,7,0,29,881,440.5,market_order,0.015,0.015,-1,-1,-1,-0.06247210975179352,-0.2040232449337789,"[99, 98, 97]",1.8.3
v183-p07-b1-e031,7,0,30,901,450.5,market_order,0.015,0.015,-1,-1,-1,-0.08248213644522234,-0.2309861419659391,"[99, 98, 97]",1.8.3
v183-p07-b1-e032,7,0,31,921,460.5,market_order,0.015,0.015,-1,-1,-1,-0.10237845293503754,-0.25564514887706397,"[98, 97]",1.8.3
v183-p07-b1-e033,7,0,32,941,470.5,market_order,0.015,0.015,-1,-1,-1,-0.11644771295533207,-0.26226195611641495,"[98, 97]",1.8.3
v183-p07-b1-e034,7,0,33,961,480.5,market_order,0.015,0.015,-1,-1,-1,-0.13416939146408352,-0.27042194256578894,"[98, 97]",1.8.3
v183-p07-b1-e035,7,0,34,981,490.5,market_order,0.015,0.015,-1,-1,-1,-0.13586214751556153,-0.27112387742001626,"[98, 97]",1.8.3
v183-p07-b1-e036,7,0,35,1001,500.5,market_order,0.015,0.015,1,1,1,-0.13388791819715498,0.010690135943244757,"[99, 100, 101]",1.8.3
v183-p07-b1-e037,7,0,36,1021,510.5,market_order,0.015,0.015,1,1,1,-0.08781303614106963,0.060810257284493414,"[100, 101]",1.8.3
v183-p07-b1-e038,7,0,37,1041,520.5,market_order,0.015,0.015,1,1,1,-0.0574102011720088,0.07782928286077626,"[100, 101, 102]",1.8.3
v183-p07-b1-e039,7,0,38,1061,530.5,market_order,0.015,0.015,1,1,1,-0.04297958365340118,0.09678268064103702,"[100, 101, 102]",1.8.3
v183-p07-b1-e040,7,0,39,1081,540.5,market_order,0.015,0.015,1,1,1,-0.03196574981855976,0.11156443697299681,"[100, 101, 102]",1.8.3
v183-p07-b1-e041,7,0,40,1101,550.5,market_order,0.015,0.015,1,1,1,-0.024328131095487426,0.12186028511171465,"[100, 101, 102]",1.8.3
v183-p07-b1-e042,7,0,41,1121,560.5,market_order,0.015,0.015,1,1,1,-0.016095425963412166,0.13296405236426015,"[100, 101, 102]",1.8.3
v183-p07-b1-e043,7,0,42,1141,570.5,market_order,0.015,0.015,1,1,1,4.1855396800412825e-05,0.15456572035718982,"[101, 102]",1.8.3
v183-p07-b1-e044,7,0,43,1161,580.5,market_order,0.015,0.015,1,1,1,0.013732593599416464,0.16104909552713484,"[101, 102]",1.8.3
v183-p07-b1-e045,7,0,44,1181,590.5,market_order,0.015,0.015,-1,-1,-1,0.02250288979380585,-0.12616484666269442,"[100, 99, 98]",1.8.3
v183-p07-b1-e046,7,0,45,1201,600.5,market_order,0.015,0.015,-1,-1,-1,-0.012084244809488276,-0.16092339077898432,"[99, 98]",1.8.3
v183-p07-b1-e047,7,0,46,1221,610.5,market_order,0.015,0.015,-1,-1,-1,-0.022950785466538406,-0.16564458175886132,"[99, 98]",1.8.3
v183-p07-b1-e048,7,0,47,1241,620.5,market_order,0.015,0.015,-1,-1,-1,-0.03355459039528609,-0.17034169483780653,"[99, 98]",1.8.3
v183-p07-b2-e001,7,1,0,311,155.5,market_order,0.015,0.015,-1,-1,0,-0.00819017923107572,-0.15595067440848892,"[99, 98]",1.8.3
v183-p07-b2-e002,7,1,1,331,165.5,market_order,0.015,0.015,-1,-1,-1,-0.027290454754803614,-0.16593227213324074,"[99, 98]",1.8.3
v183-p07-b2-e003,7,1,2,351,175.5,market_order,0.015,0.015,-1,-1,-1,-0.03314567644052671,-0.16894630490436785,"[99, 98]",1.8.3
v183-p07-b2-e004,7,1,3,371,185.5,market_order,0.015,0.015,-1,-1,-1,-0.0401610079728603,-0.172378913847565,"[99, 98]",1.8.3
v183-p07-b2-e005,7,1,4,391,195.5,market_order,0.015,0.015,-1,-1,-1,-0.04820132153674642,-0.18098421662393782,"[99, 98, 97]",1.8.3
v183-p07-b2-e006,7,1,5,411,205.5,market_order,0.015,0.015,1,1,1,-0.06608588054184684,0.06991884772264091,"[100, 101]",1.8.3
v183-p07-b2-e007,7,1,6,431,215.5,market_order,0.015,0.015,1,1,1,-0.03303492502712027,0.1092015486879301,"[100, 101, 102]",1.8.3
v183-p07-b2-e008,7,1,7,451,225.5,market_order,0.015,0.015,-1,-1,-1,-0.023224537139900484,-0.16530242439138407,"[99, 98]",1.8.3
v183-p07-b2-e009,7,1,8,471,235.5,market_order,0.015,0.015,-1,-1,-1,-0.057996211933605005,-0.19688822938691972,"[99, 98, 97]",1.8.3
v183-p07-b2-e010,7,1,9,491,245.5,market_order,0.015,0.015,-1,-1,-1,-0.08044667858607564,-0.2273568336500195,"[99, 98, 97]",1.8.3
v183-p07-b2-e011,7,1,10,511,255.5,market_order,0.015,0.015,-1,-1,-1,-0.08981637708034897,-0.2401545846182595,"[99, 98, 97]",1.8.3
v183-p07-b2-e012,7,1,11,531,265.5,market_order,0.015,0.015,-1,-1,-1,-0.0948098259142231,-0.24697348704315464,"[99, 98, 97]",1.8.3
v183-p07-b2-e013,7,1,12,551,275.5,market_order,0.015,0.015,-1,-1,1,-0.0932857041934051,-0.2449506994696731,"[99, 98, 97]",1.8.3
v183-p07-b2-e014,7,1,13,571,285.5,market_order,0.015,0.015,-1,-1,1,-0.08517068243169873,-0.23395844115790143,"[99, 98, 97]",1.8.3
v183-p07-b2-e015,7,1,14,591,295.5,market_order,0.015,0.015,1,1,1,-0.08503463966634653,0.062194502099217626,"[100, 101]",1.8.3
v183-p07-b2-e016,7,1,15,611,305.5,market_order,0.015,0.015,-1,-1,-1,-0.04584978952969532,-0.18218061522332266,"[99, 98, 97]",1.8.3
v183-p07-b2-e017,7,1,16,631,315.5,market_order,0.015,0.015,-1,-1,-1,-0.05966179859122329,-0.19946784666509548,"[99, 98, 97]",1.8.3
v183-p07-b2-e018,7,1,17,651,325.5,market_order,0.015,0.015,1,1,1,-0.06916502978622223,0.06903769073422239,"[100, 101]",1.8.3
v183-p07-b2-e019,7,1,18,671,335.5,market_order,0.015,0.015,1,1,1,-0.020316773014025666,0.12754233358336553,"[100, 101, 102]",1.8.3
v183-p07-b2-e020,7,1,19,691,345.5,market_order,0.015,0.015,1,1,1,-0.0001384374858576093,0.1545587164537457,"[100, 101, 102]",1.8.3
v183-p07-b2-e021,7,1,20,711,355.5,market_order,0.015,0.015,1,1,1,0.02609373345121262,0.16675579788946482,"[101, 102]",1.8.3
v183-p07-b2-e022,7,1,21,731,365.5,market_order,0.015,0.015,-1,-1,-1,0.043297302463224996,-0.09793452976404778,"[100, 99, 98]",1.8.3
v183-p07-b2-e023,7,1,22,751,375.5,market_order,0.015,0.015,-1,-1,-1,0.013000219256692829,-0.13749942611916766,"[100, 99, 98]",1.8.3
v183-p07-b2-e024,7,1,23,771,385.5,market_order,0.015,0.015,-1,-1,-1,-0.009613774230579283,-0.15919401801050842,"[99, 98]",1.8.3
v183-p07-b2-e025,7,1,24,791,395.5,market_order,0.015,0.015,-1,-1,-1,-0.028895419383431098,-0.16801008631645564,"[99, 98]",1.8.3
v183-p07-b2-e026,7,1,25,811,405.5,market_order,0.015,0.015,-1,-1,-1,-0.03415134451234439,-0.1703296264493781,"[99, 98]",1.8.3
v183-p07-b2-e027,7,1,26,831,415.5,market_order,0.015,0.015,-1,-1,-1,-0.03644120551813006,-0.17132652534657392,"[99, 98]",1.8.3
v183-p07-b2-e028,7,1,27,851,425.5,market_order,0.015,0.015,-1,-1,-1,-0.04153715821191193,-0.17395610786162286,"[99, 98, 97]",1.8.3
v183-p07-b2-e029,7,1,28,871,435.5,market_order,0.015,0.015,-1,-1,-1,-0.050462304139375636,-0.1862442817567465,"[99, 98, 97]",1.8.3
v183-p07-b2-e030,7,1,29,891,445.5,market_order,0.015,0.015,-1,-1,-1,-0.06650401790368465,-0.2084633432631163,"[99, 98, 97]",1.8.3
v183-p07-b2-e031,7,1,30,911,455.5,market_order,0.015,0.015,-1,-1,-1,-0.0815908210742121,-0.22919441374530855,"[99, 98, 97]",1.8.3
v183-p07-b2-e032,7,1,31,931,465.5,market_order,0.015,0.015,-1,-1,-1,-0.09495049367650661,-0.24736156308016177,"[99, 98, 97]",1.8.3
v183-p07-b2-e033,7,1,32,951,475.5,market_order,0.015,0.015,-1,-1,-1,-0.10080434622993446,-0.2546062132078906,"[98, 97]",1.8.3
v183-p07-b2-e034,7,1,33,971,485.5,market_order,0.015,0.015,1,1,1,-0.10758358552112535,0.045925072046727675,"[99, 100, 101]",1.8.3
v183-p07-b2-e035,7,1,34,991,495.5,market_order,0.015,0.015,1,1,1,-0.07275170168623234,0.06765819177750071,"[100, 101]",1.8.3
v183-p07-b2-e036,7,1,35,1011,505.5,market_order,0.015,0.015,1,1,1,-0.047508770679764785,0.09128971254849991,"[100, 101, 102]",1.8.3
v183-p07-b2-e037,7,1,36,1031,515.5,market_order,0.015,0.015,-1,-1,-1,-0.03491697794839872,-0.17106578473263626,"[99, 98]",1.8.3
v183-p07-b2-e038,7,1,37,1051,525.5,market_order,0.015,0.015,1,1,1,-0.06835450657766533,0.0695875497128415,"[100, 101]",1.8.3
v183-p07-b2-e039,7,1,38,1071,535.5,market_order,0.015,0.015,-1,-1,-1,-0.03547720780517194,-0.17126832007879103,"[99, 98]",1.8.3
v183-p07-b2-e040,7,1,39,1091,545.5,market_order,0.015,0.015,-1,-1,-1,-0.06064183392713796,-0.2018303928636115,"[99, 98, 97]",1.8.3
v183-p07-b2-e041,7,1,40,1111,555.5,market_order,0.015,0.015,1,1,1,-0.07428872631568431,0.067001624205163,"[100, 101]",1.8.3
v183-p07-b2-e042,7,1,41,1131,565.5,market_order,0.015,0.015,1,1,1,-0.03139937015370638,0.1130204703726944,"[100, 101, 102]",1.8.3
v183-p07-b2-e043,7,1,42,1151,575.5,market_order,0.015,0.015,1,1,1,-0.010681304988339468,0.14057240537355542,"[100, 101, 102]",1.8.3
v183-p07-b2-e044,7,1,43,1171,585.5,market_order,0.015,0.015,-1,-1,-1,0.008618264073864625,-0.14442462953622842,"[100, 99, 98]",1.8.3
v183-p07-b2-e045,7,1,44,1191,595.5,market_order,0.015,0.015,1,1,1,-0.01998347669342955,0.12906431044586913,"[100, 101, 102]",1.8.3
v183-p07-b2-e046,7,1,45,1211,605.5,market_order,0.015,0.015,1,1,1,0.009604798507271847,0.15947037233100905,"[101, 102]",1.8.3
v183-p07-b2-e047,7,1,46,1231,615.5,market_order,0.015,0.015,-1,-1,-1,0.02386716588253093,-0.12420006665947898,"[100, 99, 98]",1.8.3
v183-p07-b2-e048,7,1,47,1251,625.5,market_order,0.015,0.015,-1,-1,-1,-0.010608623592402902,-0.16009177718931278,"[99, 98]",1.8.3
